"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"NMNH1",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) londiniensis declivus Traub, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","londiniensis","declivus",NA,NA,"Traub, 1963",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH2",NA,NA,NA,NA,NA,NA,NA,NA,"Kohlsia traubi Tipton & Mendez, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Kohlsia",NA,"traubi",NA,NA,NA,"Tipton & Mendez, 1961",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH3",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Penicus) geneatus Traub, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Penicus","geneatus",NA,NA,NA,"Traub, 1963",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH4",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Mediocte) russulae tangerensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Mediocte","russulae","tangerensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH5",NA,NA,NA,NA,NA,NA,NA,NA,"Epitedia cavernicola Traub, 1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Epitedia",NA,"cavernicola",NA,NA,NA,"Traub, 1957",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH6",NA,NA,NA,NA,NA,NA,NA,NA,"Ectinorus hecate Johnson, 1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"hecate",NA,NA,NA,"Johnson, 1957",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH7",NA,NA,NA,NA,NA,NA,NA,NA,"Ectinorus (Ectinorus) gallardoi Hastriter, 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Ectinorus","Ectinorus","gallardoi",NA,NA,NA,"Hastriter, 2001",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH8",NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora levis Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"levis",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH9",NA,NA,NA,NA,NA,NA,NA,NA,"Myoxopsylla laverani traubi Lewis, 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Myoxopsylla",NA,"laverani","traubi",NA,NA,"Lewis, 1966",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH10",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis francisi barnesi Stark, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"francisi","barnesi",NA,NA,"Stark, 1970",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH11",NA,NA,NA,NA,NA,NA,NA,NA,"Phalacropsylla hamata Tipton & Mendez, 1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Phalacropsylla",NA,"hamata",NA,NA,NA,"Tipton & Mendez, 1968",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH12",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Micropsylla) sectilis goodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Micropsylla","sectilis","goodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH13",NA,NA,NA,NA,NA,NA,NA,NA,"Ectinorus chilensis Lewis, 1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"chilensis",NA,NA,NA,"Lewis, 1976",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH14",NA,NA,NA,NA,NA,NA,NA,NA,"Ectinorus martini Lewis, 1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"martini",NA,NA,NA,"Lewis, 1976",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH15",NA,NA,NA,NA,NA,NA,NA,NA,"Aetheca thamba (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Aetheca",NA,"thamba",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH16",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) argus Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Monopsyllus","argus",NA,NA,NA,"Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH17",NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora pilata (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"pilata",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH18",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) anisus Rothschild, 1907",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Monopsyllus","anisus",NA,NA,NA,"Rothschild, 1907",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH19",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) indages Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Monopsyllus","indages",NA,NA,NA,"Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH20",NA,NA,NA,NA,NA,NA,NA,NA,"Libyastus infestus (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Libyastus",NA,"infestus",NA,NA,NA,"Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH21",NA,NA,NA,NA,NA,NA,NA,NA,"Libyastus wilsoni Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Libyastus",NA,"wilsoni",NA,NA,NA,"Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH22",NA,NA,NA,NA,NA,NA,NA,NA,"Malaraeus sinomus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Malaraeus",NA,"sinomus",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH23",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Amegabothris) groenlandicus (Wahlgren, 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Amegabothris","groenlandicus",NA,NA,NA,"Wahlgren, 1903",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH24",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Amegabothris) lucifer (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Amegabothris","lucifer",NA,NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH25",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Amegabothris) quirini (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Amegabothris","quirini",NA,NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH26",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Kueichenlipsylla) atrox (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Kueichenlipsylla","atrox",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH27",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Kueichenlipsylla) rhipisoides Kueichen & Dwenching, 1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Kueichenlipsylla","rhipisoides",NA,NA,NA,"Kueichen & Dwenching, 1964",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH28",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) acerbus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","acerbus",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH29",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) asio gregsoni (Holland, 1950)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","asio","gregsoni",NA,NA,"Holland, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH30",NA,NA,NA,NA,NA,NA,NA,NA,"Myoxopsylla (Myoxopsylla) laverani laverani (Rothschild, 1911)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Myoxopsylla","Myoxopsylla","laverani","laverani",NA,NA,"Rothschild, 1911",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH31",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) henleyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","henleyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH32",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) oranus (Jordan, 1931)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","oranus",NA,NA,NA,"Jordan, 1931",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH33",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) atlantis Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","atlantis",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH34",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) barbarus (Jordan & Rothschild, 1912)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","barbarus",NA,NA,NA,"Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH35",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) durii Hubbard, 1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","durii",NA,NA,NA,"Hubbard, 1956",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH36",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) incisus (Jordan & Rothschild, 1913)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","incisus",NA,NA,NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH37",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) londiniensis londiniensis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","londiniensis","londiniensis",NA,NA,"Rothschild, 1903",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH38",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) mikulini (Kunitsky & Kynitskaya, 1961)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","mikulini",NA,NA,NA,"Kunitsky & Kynitskaya, 1961",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH39",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) mokrzeckyi (Wagner, 1916)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","mokrzeckyi",NA,NA,NA,"Wagner, 1916",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH40",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) philippovi rashtii Farhang-Azad, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","philippovi","rashtii",NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH41",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) punjabensis (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","punjabensis",NA,NA,NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH42",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) simla (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","simla",NA,NA,NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH43",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) wualis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","wualis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH44",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi bolivari Barrera, 1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"howardi","bolivari",NA,NA,"Barrera, 1955",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH45",NA,NA,NA,NA,NA,NA,NA,NA,"Paraceras javanicum (Ewing, 1924)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Paraceras",NA,"javanicum",NA,NA,NA,"Ewing, 1924",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH46",NA,NA,NA,NA,NA,NA,NA,NA,"Paraceras melis melis (Walker, 1856)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Paraceras",NA,"melis","melis",NA,NA,"Walker, 1856",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH47",NA,NA,NA,NA,NA,NA,NA,NA,"Paraceras sauteri (Rothschild, 1914)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Paraceras",NA,"sauteri",NA,NA,NA,"Rothschild, 1914",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH48",NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis mathesoni (Traub, 1950)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Pleochaetis",NA,"mathesoni",NA,NA,NA,"Traub, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH49",NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis mundus (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Pleochaetis",NA,"mundus",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH50",NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis paramundus Traub, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Pleochaetis",NA,"paramundus",NA,NA,NA,"Traub, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH51",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis apollinaris (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"apollinaris",NA,NA,NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH52",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis aztecus (Barrera, 1954)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"aztecus",NA,NA,NA,"Barrera, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH53",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis dolens dolens (Jordan & Rothschild, 1914)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"dolens","dolens",NA,NA,"Jordan & Rothschild, 1914",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH54",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis dolens quitanus (Jordan, 1931)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"dolens","quitanus",NA,NA,"Jordan, 1931",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH55",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis dolens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"dolens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH56",NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora (Macrostylophora) fimbriata (Jordan & Rothschild, 1921)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Macrostylophora","Macrostylophora","fimbriata",NA,NA,NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH57",NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora hastata malayensis Traub, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"hastata","malayensis",NA,NA,"Traub, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH58",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) asio asio (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","asio","asio",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH59",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) calcarifer (Wagner, 1913)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","calcarifer",NA,NA,NA,"Wagner, 1913",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH60",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Megabothris) walker (Rothschild, 1902)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris","Megabothris","walker",NA,NA,NA,"Rothschild, 1902",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH61",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Megabothris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH62",NA,NA,NA,NA,NA,NA,NA,NA,"Mioctenopsylla arctica hadweni (Ewing, 1927)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Mioctenopsylla",NA,"arctica","hadweni",NA,NA,"Ewing, 1927",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH63",NA,NA,NA,NA,NA,NA,NA,NA,"Mioctenopsylla traubi traubi Holland & Jellison, 1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Mioctenopsylla",NA,"traubi","traubi",NA,NA,"Holland & Jellison, 1952",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH64",NA,NA,NA,NA,NA,NA,NA,NA,"Mioctenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Mioctenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH65",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) afghanus Peus, 1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","afghanus",NA,NA,NA,"Peus, 1957",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH66",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) iranus theodori Smit, 1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","iranus","theodori",NA,NA,"Smit, 1960",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH67",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH68",NA,NA,NA,NA,NA,NA,NA,NA,"Rostropsylla daca (Jordan & Rothschild, 1911)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Rostropsylla",NA,"daca",NA,NA,NA,"Jordan & Rothschild, 1911",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH69",NA,NA,NA,NA,NA,NA,NA,NA,"Tarsopsylla octodecimdentata octodecimdentata (Kolenati, 1863)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Tarsopsylla",NA,"octodecimdentata","octodecimdentata",NA,NA,"Kolenati, 1863",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH70",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis aridis aridis Prince, 1944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"aridis","aridis",NA,NA,"Prince, 1944",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH71",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis aridis hoffmani (Hubbard, 1949)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"aridis","hoffmani",NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH72",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis francisi rockwoodi Hubbard, 1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"francisi","rockwoodi",NA,NA,"Hubbard, 1942",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH73",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis francisi sierrae Stark, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"francisi","sierrae",NA,NA,"Stark, 1970",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH74",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis pandorae jellisoni Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"pandorae","jellisoni",NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH75",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis spenceri alpinus Stark, 1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"spenceri","alpinus",NA,NA,"Stark, 1957",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH76",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis spenceri spenceri Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"spenceri","spenceri",NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH77",NA,NA,NA,NA,NA,NA,NA,NA,"Araeopsylla scitula (Rothschild, 1909)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ischnopsyllidae","Araeopsylla",NA,"scitula",NA,NA,NA,"Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH78",NA,NA,NA,NA,NA,NA,NA,NA,"Araeopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ischnopsyllidae","Araeopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH79",NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus (Ischnopsyllus) octatenus (Kolenati, 1856)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus","Ischnopsyllus","octatenus",NA,NA,NA,"Kolenati, 1856",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH80",NA,NA,NA,NA,NA,NA,NA,NA,"Lagaropsylla incerta (Rothschild, 1900)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ischnopsyllidae","Lagaropsylla",NA,"incerta",NA,NA,NA,"Rothschild, 1900",NA,NA,NA,NA,NA,NA,NA,NA
