"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"FMNH112",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) alaskensis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Oropsylla","alaskensis",NA,NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH113",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) arctomys (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Oropsylla","arctomys",NA,NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH114",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) eatoni Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Oropsylla","eatoni",NA,NA,NA,"Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH115",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) rupestris (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Oropsylla","rupestris",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH116",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Oropsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH117",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla idahoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla",NA,"idahoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH118",NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis exilis (Jordan, 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Pleochaetis",NA,"exilis",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH119",NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Pleochaetis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH120",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis asetus (Traub, 1950)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Plusaetis",NA,"asetus",NA,NA,NA,"Traub, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH121",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis sibynus sibynus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Plusaetis",NA,"sibynus","sibynus",NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH122",NA,NA,NA,NA,NA,NA,NA,NA,"Spicata comis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Spicata",NA,"comis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH123",NA,NA,NA,NA,NA,NA,NA,NA,"Spicata comis comis (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Spicata",NA,"comis","comis",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH124",NA,NA,NA,NA,NA,NA,NA,NA,"Spicata comis walkeri (Hubbard, 1954)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Spicata",NA,"comis","walkeri",NA,NA,"Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH125",NA,NA,NA,NA,NA,NA,NA,NA,"Spicata monticola (Prince, 1945)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Spicata",NA,"monticola",NA,NA,NA,"Prince, 1945",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH126",NA,NA,NA,NA,NA,NA,NA,NA,"Tarsopsylla octodecimdentata coloradensis (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Tarsopsylla",NA,"octodecimdentata","coloradensis",NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH127",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH128",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis acamantis (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis","acamantis",NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH129",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis howelli (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis","howelli",NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH130",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis medius Stark, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis","medius",NA,NA,"Stark, 1970",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH131",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis pristinus Stark, 1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis","pristinus",NA,NA,"Stark, 1957",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH132",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis utahensis Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis","utahensis",NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH133",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis aridis campestris Prince, 1944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"aridis","campestris",NA,NA,"Prince, 1944",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH134",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis bacchi johnsoni (Hubbard, 1949)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"bacchi","johnsoni",NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH135",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis bacchi pansus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"bacchi","pansus",NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH136",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis fotus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"fotus",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH137",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis francisi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"francisi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH138",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis pandorae pandorae Jellison, 1937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"pandorae","pandorae",NA,NA,"Jellison, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH139",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis petiolatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"petiolatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH140",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis stanfordi Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"stanfordi",NA,NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH141",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH142",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus amphibolus Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,"amphibolus",NA,NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH143",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus falsicalifornicus congruens Stewart, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,"falsicalifornicus","congruens",NA,NA,"Stewart, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH144",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus falsicalifornicus Fox, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,"falsicalifornicus",NA,NA,NA,"Fox, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH145",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus montanus Collins, 1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,"montanus",NA,NA,NA,"Collins, 1935",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH146",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus novomexicanensis Williams & Hoff, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,"novomexicanensis",NA,NA,NA,"Williams & Hoff, 1951",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH147",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus nudatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,"nudatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH148",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus nudatus hiemalis Eads & Menzies, 1948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,"nudatus","hiemalis",NA,NA,"Eads & Menzies, 1948",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH149",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus nudatus mexicanus Holland, 1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,"nudatus","mexicanus",NA,NA,"Holland, 1965",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH150",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH151",NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus walkeri Barnes, 1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Anomiopsyllus",NA,"walkeri",NA,NA,NA,"Barnes, 1965",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH152",NA,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras bishopi Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Atyphloceras",NA,"bishopi",NA,NA,NA,"Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH153",NA,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras echis echis Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Atyphloceras",NA,"echis","echis",NA,NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH154",NA,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras echis longipalpus Stewart, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Atyphloceras",NA,"echis","longipalpus",NA,NA,"Stewart, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH155",NA,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras multidentatus multidentatus Fox, 1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Atyphloceras",NA,"multidentatus","multidentatus",NA,NA,"Fox, 1909",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH156",NA,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Atyphloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH157",NA,NA,NA,NA,NA,NA,NA,NA,"Callistopsyllus terinus terinus (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Callistopsyllus",NA,"terinus","terinus",NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH158",NA,NA,NA,NA,NA,NA,NA,NA,"Carteretta carteri Fox, 1927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Carteretta",NA,"carteri",NA,NA,NA,"Fox, 1927",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH159",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia borealis Ewing, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"borealis",NA,NA,NA,"Ewing, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH160",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia charlottensis (Baker, 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"charlottensis",NA,NA,NA,"Baker, 1898",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH161",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia dacenkoi fulleri Holland, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"dacenkoi","fulleri",NA,NA,"Holland, 1951",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH162",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia decipiens Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"decipiens",NA,NA,NA,"Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH163",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia duffneri Lewis & Haas, 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"duffneri",NA,NA,NA,"Lewis & Haas, 2001",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH164",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia mathesoni Jameson, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"mathesoni",NA,NA,NA,"Jameson, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH165",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia sculleni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"sculleni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH166",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia sculleni chamberlini Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"sculleni","chamberlini",NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH167",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia sculleni sculleni Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"sculleni","sculleni",NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH168",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH169",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia wymani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Catallagia",NA,"wymani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH170",NA,NA,NA,NA,NA,NA,NA,NA,"Conorhinopsylla nidicola Jellison, 1945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Conorhinopsylla",NA,"nidicola",NA,NA,NA,"Jellison, 1945",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH171",NA,NA,NA,NA,NA,NA,NA,NA,"Conorhinopsylla stanfordi Stewart, 1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Conorhinopsylla",NA,"stanfordi",NA,NA,NA,"Stewart, 1930",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH172",NA,NA,NA,NA,NA,NA,NA,NA,"Corrodopsylla curvata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Corrodopsylla",NA,"curvata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH173",NA,NA,NA,NA,NA,NA,NA,NA,"Corrodopsylla curvata curvata (Rothschild, 1915)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Corrodopsylla",NA,"curvata","curvata",NA,NA,"Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH174",NA,NA,NA,NA,NA,NA,NA,NA,"Corrodopsylla curvata obtusata (Wagner, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Corrodopsylla",NA,"curvata","obtusata",NA,NA,"Wagner, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH175",NA,NA,NA,NA,NA,NA,NA,NA,"Corrodopsylla hamiltoni (Traub, 1944)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Corrodopsylla",NA,"hamiltoni",NA,NA,NA,"Traub, 1944",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH176",NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylla jordani Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Corypsylla",NA,"jordani",NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH177",NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylla kohlsi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Corypsylla",NA,"kohlsi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH178",NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylla ornata Fox, 1908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Corypsylla",NA,"ornata",NA,NA,NA,"Fox, 1908",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH179",NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Corypsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH180",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Nearctoctenophthalmus) pseudagyrtes pseudagyrtes Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Ctenophthalmus","Nearctoctenophthalmus","pseudagyrtes","pseudagyrtes",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH181",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus pseudagyrtes Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Ctenophthalmus",NA,"pseudagyrtes",NA,NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH182",NA,NA,NA,NA,NA,NA,NA,NA,"Delotelis hollandi Smit, 1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Delotelis",NA,"hollandi",NA,NA,NA,"Smit, 1952",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH183",NA,NA,NA,NA,NA,NA,NA,NA,"Epitedia neotomae Jameson, 1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Epitedia",NA,"neotomae",NA,NA,NA,"Jameson, 1946",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH184",NA,NA,NA,NA,NA,NA,NA,NA,"Epitedia scapani (Wagner, 1936)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Epitedia",NA,"scapani",NA,NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH185",NA,NA,NA,NA,NA,NA,NA,NA,"Epitedia wenmanni (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Epitedia",NA,"wenmanni",NA,NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH186",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla dippiei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Hystrichopsylla",NA,"dippiei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH187",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla dippiei dippiei Rothschild, 1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Hystrichopsylla",NA,"dippiei","dippiei",NA,NA,"Rothschild, 1902",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH188",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla occidentalis occidentalis Holland, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Hystrichopsylla",NA,"occidentalis","occidentalis",NA,NA,"Holland, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH189",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla schefferi Chapin, 1919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Hystrichopsylla",NA,"schefferi",NA,NA,NA,"Chapin, 1919",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH190",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla tahavuana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Hystrichopsylla",NA,"tahavuana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH191",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla talpae talpae (Curtis, 1826)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Hystrichopsylla",NA,"talpae","talpae",NA,NA,"Curtis, 1826",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH192",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Hystrichopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH193",NA,NA,NA,NA,NA,NA,NA,NA,"Jordanopsylla allredi Traub & Tipton, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Jordanopsylla",NA,"allredi",NA,NA,NA,"Traub & Tipton, 1951",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH194",NA,NA,NA,NA,NA,NA,NA,NA,"Jordanopsylla becki Hastriter, 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Jordanopsylla",NA,"becki",NA,NA,NA,"Hastriter, 2000",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH195",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus bisetis Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,"bisetis",NA,NA,NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH196",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus cavernicolus Mendez & Haas, 1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,"cavernicolus",NA,NA,NA,"Mendez & Haas, 1972",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH197",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus jamesoni Smit, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,"jamesoni",NA,NA,NA,"Smit, 1953",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH198",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus procus Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,"procus",NA,NA,NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
