"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"GBIF1416231",1416231,NA,1416231,NA,NA,NA,NA,NA,"Chaetopsylla floridensis (I.Fox, 1939)","Chaetopsylla floridensis (I.Fox, 1939)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Chaetopsylla",NA,"floridensis",NA,"SPECIES",NA,"1939",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419125",1419125,NA,1419125,NA,NA,NA,NA,NA,"Anomiopsyllus nudatus (Baker, 1898)","Anomiopsyllus nudatus (Baker, 1898)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus",NA,"nudatus",NA,"SPECIES",NA,"Baker, 1898",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF6194005",6194005,NA,6194005,NA,NA,NA,NA,NA,"Mesopsylla tuschkan propinacta Traub & Evans, 1967","Mesopsylla tuschkan propinacta Traub & Evans, 1967",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Mesopsylla",NA,"tuschkan","propinacta","SUBSPECIES",NA,"Traub & Evans, 1967",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1416395",1416395,NA,1416395,NA,NA,NA,NA,NA,"Delostichus incisus Beaucournu & Torres-Mura, 1988","Delostichus incisus Beaucournu & Torres-Mura, 1988",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Delostichus",NA,"incisus",NA,"SPECIES",NA,"Beaucournu & 1988",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417492",1417492,NA,1417492,NA,NA,NA,NA,NA,"Myodopsylla borealis Lewis, 1978","Myodopsylla borealis Lewis, 1978",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"borealis",NA,"SPECIES",NA,"Lewis, 1978",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417512",1417512,NA,1417512,NA,NA,NA,NA,NA,"Lagaropsylla obliqua Smit, 1957","Lagaropsylla obliqua Smit, 1957",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Lagaropsylla",NA,"obliqua",NA,"SPECIES",NA,"Smit, 1957",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1418195",1418195,NA,1418195,NA,NA,NA,NA,NA,"Ctenophthalmus Kolenati, 1856","Ctenophthalmus Kolenati, 1856",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus",NA,NA,NA,"GENUS",NA,"Kolenati, 1856",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1418946",1418946,NA,1418946,NA,NA,NA,NA,NA,"Catallagia dacenkoi Ioff, 1940","Catallagia dacenkoi Ioff, 1940",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Catallagia",NA,"dacenkoi",NA,"SPECIES",NA,"Ioff, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419669",1419669,NA,1419669,NA,NA,NA,NA,NA,"Pygiopsylla phiola Smit, 1979","Pygiopsylla phiola Smit, 1979",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Pygiopsylla",NA,"phiola",NA,"SPECIES",NA,"Smit, 1979",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF5050776",5050776,NA,5050776,NA,NA,NA,NA,NA,"Ctenophthalmus secundus thracius Peus, 1978","Ctenophthalmus secundus thracius Peus, 1978",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus",NA,"secundus","thracius","SUBSPECIES",NA,"Peus, 1978",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF6194562",6194562,NA,1418946,NA,NA,NA,NA,NA,"Catallagia dacenkoi fulleri (Hubbard, 1951)","Catallagia dacenkoi Ioff, 1940",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Catallagia",NA,"dacenkoi","fulleri","SUBSPECIES",NA,"Hubbard, 1951",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417237",1417237,NA,1417237,NA,NA,NA,NA,NA,"Nosopsyllus geneatus Traub, 1963","Nosopsyllus geneatus Traub, 1963",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"geneatus",NA,"SPECIES",NA,"Traub, 1963",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417889",1417889,NA,1417889,NA,NA,NA,NA,NA,"Dolichopsyllus stylosus (Baker, 1904)","Dolichopsyllus stylosus (Baker, 1904)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Dolichopsyllus",NA,"stylosus",NA,"SPECIES",NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417900",1417900,NA,1417900,NA,NA,NA,NA,NA,"Paractenopsyllus pauliani Lumaret, 1962","Paractenopsyllus pauliani Lumaret, 1962",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Paractenopsyllus",NA,"pauliani",NA,"SPECIES",NA,"Lumaret, 1962",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1418909",1418909,NA,1418906,NA,NA,NA,NA,NA,"Megarthroglossus oregonensis (Hubbard, 1947)","Megarthroglossus procus Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Megarthroglossus",NA,"oregonensis",NA,"SPECIES",NA,"Hubbard, 1947",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419147",1419147,NA,1419147,NA,NA,NA,NA,NA,"Hystrichopsylla E.O.Taschenberg, 1880","Hystrichopsylla E.O.Taschenberg, 1880",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Hystrichopsylla",NA,"E.O.Taschenberg,",NA,"GENUS",NA,"1880",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419360",1419360,NA,1419360,NA,NA,NA,NA,NA,"Xenopsylla vexabilis Jordan, 1925","Xenopsylla vexabilis Jordan, 1925",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"vexabilis",NA,"SPECIES",NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419701",1419701,NA,1419701,NA,NA,NA,NA,NA,"Lentistivalius alienus (Smit, 1958)","Lentistivalius alienus (Smit, 1958)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Lentistivalius",NA,"alienus",NA,"SPECIES",NA,"Smit, 1958",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF6194408",6194408,NA,6194408,NA,NA,NA,NA,NA,"Orthopsylloides orthodactylus owiensis Holland, 1969","Orthopsylloides orthodactylus owiensis Holland, 1969",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Orthopsylloides",NA,"orthodactylus","owiensis","SUBSPECIES",NA,"Holland, 1969",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF7198706",7198706,NA,7198706,NA,NA,NA,NA,NA,"Ischnopsyllus simplex simplex","Ischnopsyllus simplex simplex",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus",NA,"simplex","simplex","SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1416471",1416471,NA,1416471,NA,NA,NA,NA,NA,"Polygenis pygaerus (Wagner, 1937)","Polygenis pygaerus (Wagner, 1937)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis",NA,"pygaerus",NA,"SPECIES",NA,"Wagner, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1416682",1416682,NA,1416682,NA,NA,NA,NA,NA,"Jellisonia ironsi (Eads, 1947)","Jellisonia ironsi (Eads, 1947)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"ironsi",NA,"SPECIES",NA,"Eads, 1947",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1416859",1416859,NA,1416859,NA,NA,NA,NA,NA,"Oropsylla ilovaiskii Wagner & Ioff, 1926","Oropsylla ilovaiskii Wagner & Ioff, 1926",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla",NA,"ilovaiskii",NA,"SPECIES",NA,"Wagner & Ioff, 1926",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419265",1419265,NA,1419265,NA,NA,NA,NA,NA,"Stenistomera hubbardi Egoscue, 1968","Stenistomera hubbardi Egoscue, 1968",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Stenistomera",NA,"hubbardi",NA,"SPECIES",NA,"Egoscue, 1968",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF5051018",5051018,NA,5051018,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes verbanus Jordan & Rothschild, 1920","Ctenophthalmus agyrtes verbanus Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus",NA,"agyrtes","verbanus","SUBSPECIES",NA,"Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417581",1417581,NA,1417581,NA,NA,NA,NA,NA,"Alectopsylla unisetosa Mahnert, 1976","Alectopsylla unisetosa Mahnert, 1976",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Alectopsylla",NA,"unisetosa",NA,"SPECIES",NA,"Mahnert, 1976",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417906",1417906,NA,1417906,NA,NA,NA,NA,NA,"Paractenopsyllus viettei Klein, 1965","Paractenopsyllus viettei Klein, 1965",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Paractenopsyllus",NA,"viettei",NA,"SPECIES",NA,"Klein, 1965",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1418594",1418594,NA,1418594,NA,NA,NA,NA,NA,"Dinopsyllus Jordan & Rothschild, 1914","Dinopsyllus Jordan & Rothschild, 1914",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,"GENUS",NA,"Jordan & Rothschild, 1914",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419138",1419138,NA,1419138,NA,NA,NA,NA,NA,"Anomiopsyllus sinuatus Holland, 1965","Anomiopsyllus sinuatus Holland, 1965",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus",NA,"sinuatus",NA,"SPECIES",NA,"Holland, 1965",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419172",1419172,NA,1419172,NA,NA,NA,NA,NA,"Hystrichopsylla tahavuana Jordan, 1929","Hystrichopsylla tahavuana Jordan, 1929",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Hystrichopsylla",NA,"tahavuana",NA,"SPECIES",NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF6194649",6194649,NA,6194649,NA,NA,NA,NA,NA,"Rhadinopsylla sectilis goodi Hubbard, 1941","Rhadinopsylla sectilis goodi Hubbard, 1941",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla",NA,"sectilis","goodi","SUBSPECIES",NA,"Hubbard, 1941",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF7198651",7198651,NA,7198651,NA,NA,NA,NA,NA,"Amphipsylla sibirica sibirica","Amphipsylla sibirica sibirica",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla",NA,"sibirica","sibirica","SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417868",1417868,NA,1417868,NA,NA,NA,NA,NA,"Odontopsyllus multispinosus (Baker, 1898)","Odontopsyllus multispinosus (Baker, 1898)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Odontopsyllus",NA,"multispinosus",NA,"SPECIES",NA,"Baker, 1898",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419534",1419534,NA,1419534,NA,NA,NA,NA,NA,"Aphropsylla conversa Jordan & Rothschild, 1913","Aphropsylla conversa Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Aphropsylla",NA,"conversa",NA,"SPECIES",NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419784",1419784,NA,1419784,NA,NA,NA,NA,NA,"Medwayella thurmani Traub, 1972","Medwayella thurmani Traub, 1972",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Medwayella",NA,"thurmani",NA,"SPECIES",NA,"Traub, 1972",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1416544",1416544,NA,1416544,NA,NA,NA,NA,NA,"Ectinorus martini Lewis, 1976","Ectinorus martini Lewis, 1976",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Ectinorus",NA,"martini",NA,"SPECIES",NA,"Lewis, 1976",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417597",1417597,NA,1417597,NA,NA,NA,NA,NA,"Ischnopsyllus Westwood, 1833","Ischnopsyllus Westwood, 1833",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus",NA,NA,NA,"GENUS",NA,"Westwood, 1833",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419087",1419087,NA,1419087,NA,NA,NA,NA,NA,"Palaeopsylla minor (Dale, 1878)","Palaeopsylla minor (Dale, 1878)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Palaeopsylla",NA,"minor",NA,"SPECIES",NA,"Dale, 1878",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419170",1419170,NA,1419170,NA,NA,NA,NA,NA,"Hystrichopsylla ozeana Nakagawa & Sakaguti, 1959","Hystrichopsylla ozeana Nakagawa & Sakaguti, 1959",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Hystrichopsylla",NA,"ozeana",NA,"SPECIES",NA,"Nakagawa & Sakaguti, 1959",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF6194217",6194217,NA,6194217,NA,NA,NA,NA,NA,"Dasypsyllus lasius venezuelensis (I.Fox & Anduze, 1947)","Dasypsyllus lasius venezuelensis (I.Fox & Anduze, 1947)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dasypsyllus",NA,"lasius","venezuelensis","SUBSPECIES",NA,"& Anduze, 1947",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF6194526",6194526,NA,6194526,NA,NA,NA,NA,NA,"Palaeopsylla tauberi makaluensis Brelih, 1975","Palaeopsylla tauberi makaluensis Brelih, 1975",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Palaeopsylla",NA,"tauberi","makaluensis","SUBSPECIES",NA,"Brelih, 1975",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF7198568",7198568,NA,7198568,NA,NA,NA,NA,NA,"Hystrichopsylla dippiei dippiei","Hystrichopsylla dippiei dippiei",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Hystrichopsylla",NA,"dippiei","dippiei","SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBIF8575544",8575544,NA,8575544,NA,NA,NA,NA,NA,"Pseudopulex tanlan Gao, Shih, Rasnitsyn & Ren, 2014","Pseudopulex tanlan Gao, Shih, Rasnitsyn & Ren, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pseudopulicidae","Pseudopulex",NA,"tanlan",NA,"SPECIES",NA,"Gao, Shih, Rasnitsyn & Ren, 2014",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF10596502",10596502,NA,10596502,NA,NA,NA,NA,NA,"BOLD:AAY6134","BOLD:AAY6134",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,"UNRANKED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417228",1417228,NA,1417228,NA,NA,NA,NA,NA,"Ceratophyllus hirundinis (Curtis, 1826)","Ceratophyllus hirundinis (Curtis, 1826)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus",NA,"hirundinis",NA,"SPECIES",NA,"Curtis, 1826",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417343",1417343,NA,1417343,NA,NA,NA,NA,NA,"Spicata Fox, 1940","Spicata Fox, 1940",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Spicata",NA,NA,NA,"GENUS",NA,"Fox, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1418076",1418076,NA,1418076,NA,NA,NA,NA,NA,"Amphipsylla kulkarnii Lewis, 1981","Amphipsylla kulkarnii Lewis, 1981",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsylla",NA,"kulkarnii",NA,"SPECIES",NA,"Lewis, 1981",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419741",1419741,NA,1419741,NA,NA,NA,NA,NA,"Papuapsylla alticola (Jordan, 1937)","Papuapsylla alticola (Jordan, 1937)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Papuapsylla",NA,"alticola",NA,"SPECIES",NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF5051101",5051101,NA,5051101,NA,NA,NA,NA,NA,"Neopsylla teratura Rothschild, 1913","Neopsylla teratura Rothschild, 1913",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Neopsylla",NA,"teratura",NA,"SPECIES",NA,"Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1418002",1418002,NA,1418002,NA,NA,NA,NA,NA,"Ophthalmopsylla praefecta (Jordan & Rothschild, 1915)","Ophthalmopsylla praefecta (Jordan & Rothschild, 1915)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Ophthalmopsylla",NA,"praefecta",NA,"SPECIES",NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1418786",1418786,NA,1418786,NA,NA,NA,NA,NA,"Rhadinopsylla insolita Jordan, 1929","Rhadinopsylla insolita Jordan, 1929",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla",NA,"insolita",NA,"SPECIES",NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419537",1419537,NA,1419537,NA,NA,NA,NA,NA,"Archaeopsylla erinacei (Bouche, 1835)","Archaeopsylla erinacei (Bouche, 1835)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsylla",NA,"erinacei",NA,"SPECIES",NA,"Bouche, 1835",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419700",1419700,NA,1419700,NA,NA,NA,NA,NA,"Lentistivalius occidentayunnanus Li Kueichen, Xie Baoqi & Gong Zhengda, 1981","Lentistivalius occidentayunnanus Li Kueichen, Xie Baoqi & Gong Zhengda, 1981",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Lentistivalius",NA,"occidentayunnanus",NA,"SPECIES",NA,"Li Kueichen, Xie Baoqi & Gong Zhengda, 1981",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417950",1417950,NA,1417950,NA,NA,NA,NA,NA,"Peromyscopsylla silvatica (Meinert, 1896)","Peromyscopsylla silvatica (Meinert, 1896)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"silvatica",NA,"SPECIES",NA,"Meinert, 1896",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1418149",1418149,NA,1418149,NA,NA,NA,NA,NA,"Chiastopsylla coraxis De Meillon, 1942","Chiastopsylla coraxis De Meillon, 1942",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Chiastopsylla",NA,"coraxis",NA,"SPECIES",NA,"De Meillon, 1942",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF6194369",6194369,NA,6194369,NA,NA,NA,NA,NA,"Callopsylla caspia fragilis (Mikulin, 1953)","Callopsylla caspia fragilis (Mikulin, 1953)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Callopsylla",NA,"caspia","fragilis","SUBSPECIES",NA,"Mikulin, 1953",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF10853301",10853301,NA,10853301,NA,NA,NA,NA,NA,"BOLD:ADX3701","BOLD:ADX3701",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,NA,NA,NA,"UNRANKED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1416423",1416423,NA,1416423,NA,NA,NA,NA,NA,"Polygenis impavidus Johnson, 1957","Polygenis impavidus Johnson, 1957",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis",NA,"impavidus",NA,"SPECIES",NA,"Johnson, 1957",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1416697",1416697,NA,1416697,NA,NA,NA,NA,NA,"Plusaetis aztecus (Barrera, 1954)","Plusaetis aztecus (Barrera, 1954)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"aztecus",NA,"SPECIES",NA,"Barrera, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417592",1417592,NA,1417592,NA,NA,NA,NA,NA,"Porribius pacificus Jordan, 1946","Porribius pacificus Jordan, 1946",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Porribius",NA,"pacificus",NA,"SPECIES",NA,"Jordan, 1946",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419777",1419777,NA,1419777,NA,NA,NA,NA,NA,"Medwayella cambodia (Klein, 1970)","Medwayella cambodia (Klein, 1970)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Medwayella",NA,"cambodia",NA,"SPECIES",NA,"Klein, 1970",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF6194502",6194502,NA,1418921,NA,NA,NA,NA,NA,"Megarthroglossus divisus wallowensis Hubbard, 1946","Megarthroglossus divisus (Baker, 1898)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Megarthroglossus",NA,"divisus","wallowensis","SUBSPECIES",NA,"Hubbard, 1946",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1419738",1419738,NA,1419738,NA,NA,NA,NA,NA,"Papuapsylla maxima Mardon, 1976","Papuapsylla maxima Mardon, 1976",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Papuapsylla",NA,"maxima",NA,"SPECIES",NA,"Mardon, 1976",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF10612830",10612830,NA,10612830,NA,NA,NA,NA,NA,"BOLD:ACD7479","BOLD:ACD7479",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stephanocircidae",NA,NA,NA,NA,"UNRANKED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1416489",1416489,NA,1416489,NA,NA,NA,NA,NA,"Parapsyllus mangerensis Smit, 1979","Parapsyllus mangerensis Smit, 1979",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Parapsyllus",NA,"mangerensis",NA,"SPECIES",NA,"Smit, 1979",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417266",1417266,NA,1417266,NA,NA,NA,NA,NA,"Nosopsyllus mokrzeckyi (Wagner, 1916)","Nosopsyllus mokrzeckyi (Wagner, 1916)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"mokrzeckyi",NA,"SPECIES",NA,"Wagner, 1916",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1417754",1417754,NA,1417754,NA,NA,NA,NA,NA,"Ctenophyllus Wagner, 1927","Ctenophyllus Wagner, 1927",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Ctenophyllus",NA,NA,NA,"GENUS",NA,"Wagner, 1927",NA,NA,NA,NA,NA,NA,NA,NA
"GBIF1418573",1418573,NA,1418573,NA,NA,NA,NA,NA,"Corrodopsylla birulai (Ioff, 1928)","Corrodopsylla birulai (Ioff, 1928)",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Corrodopsylla",NA,"birulai",NA,"SPECIES",NA,"Ioff, 1928",NA,NA,NA,NA,NA,NA,NA,NA
