"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"BYUSYN135",NA,NA,NA,NA,NA,NA,NA,NA,"Boreopsyllus hadweni Ewing, 1929","Mioctenopsylla arctica Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boreopsyllus",NA,"hadweni",NA,NA,NA,"Ewing, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN133",NA,NA,NA,NA,NA,NA,NA,NA,"Aceratophyllus Ewing, 1929","Macrostylophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aceratophyllus",NA,NA,NA,NA,NA,"Ewing, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN134",NA,NA,NA,NA,NA,NA,NA,NA,"Boreopsyllus Ewing, 1929","Mioctenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boreopsyllus",NA,NA,NA,NA,NA,"Ewing, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN136",NA,NA,NA,NA,NA,NA,NA,NA,"Aptilopsylla carlsbadensis Ewing, 1940","Sternopsylla distincta texana (C. Fox 1914)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aptilopsylla",NA,"carlsbadensis",NA,NA,NA,"Ewing, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN137",NA,NA,NA,NA,NA,NA,NA,NA,"Aptilopsylla Ewing, 1940","Sternopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aptilopsylla",NA,NA,NA,NA,NA,"Ewing, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN142",NA,NA,NA,NA,NA,NA,NA,NA,"Nychopsyllus Eysell, 1913","Ischnopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nychopsyllus",NA,NA,NA,NA,NA,"Eysell, 1913",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN143",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex tripolitanus Fulmek, 1909","Xenopsylla cheopis cheopis (Rothschild 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"tripolitanus",NA,NA,NA,"Fulmek, 1909",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN145",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex serraticeps Gervais, 1844","Ctenocephalides felis felis (Bouché 1835)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"serraticeps",NA,NA,NA,"Gervais, 1844",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN146",NA,NA,NA,NA,NA,NA,NA,NA,"Araeopsylla hispanica Gil Collado, 1934","Rhinolophopsylla unipectinata unipectinata (Taschenberg 1880)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Araeopsylla",NA,"hispanica",NA,NA,NA,"Gil Collado, 1934",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN147",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus sciurorum bolivari Gil Collado, 1948","Monopsyllus sciurorum sciurorum (Schrank 1803)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"sciurorum","bolivari",NA,NA,"Gil Collado, 1948",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN148",NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla trichosa hispanica Gil Collado, 1948","Chaetopsylla trichosa Kohaut, 1903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla",NA,"trichosa","hispanica",NA,NA,"Gil Collado, 1948",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN150",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla pachyuromyidis Glinkiewicz, 1907","Xenopsylla cheopis cheopis (Rothschild 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla",NA,"pachyuromyidis",NA,NA,NA,"Glinkiewicz, 1907",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN151",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla kuznetzovi transcaucasica Goncharov, 1973","Amphipsylla transcaucasica Ioff, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"kuznetzovi",NA,NA,NA,"Goncharov, 1973",NA,NA,NA,"homonym",NA,NA,NA,NA
"BYUSYN152",NA,NA,NA,NA,NA,NA,NA,NA,"Miochaeta Good, 1942","Stenistomera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miochaeta",NA,NA,"subgenus",NA,"Good, 1942",NA,NA,NA,NA,"sunken subgenus",NA,NA,NA
"BYUSYN153",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex rufus Gravenhorst, 1828","Ctenocephalides felis felis (Bouché 1835)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"rufus",NA,NA,NA,"Gravenhorst, 1828",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN154",NA,NA,NA,NA,NA,NA,NA,NA,"Dermatophilus Guérin, 1840","Tunga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dermatophilus",NA,NA,NA,NA,NA,"Guérin, 1840",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN156",NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus truncatus Guimarães, 1936","Polygenis atopus (Jordan & Rothschild 1922)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus",NA,"truncatus",NA,NA,NA,"Guimarães, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN158",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis platensis versutus Guimarães, 1942","Polygenis adelus (Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis",NA,"platensis","versutus",NA,NA,"Guimarães, 1942",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN157",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis versuta Guimarães, 1942","Polygenis adelus (Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis",NA,"versuta",NA,NA,NA,"Guimarães, 1942",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN155",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis atra Guimaráes, 1947","Polygenis rimatus (Jordan 1932)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis",NA,"atra",NA,NA,NA,"Guimaráes, 1947",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN159",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis dentei Guimarães, 1947","Polygenis pygaerus (Wagner 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis",NA,"dentei",NA,NA,NA,"Guimarães, 1947",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN160",NA,NA,NA,NA,NA,NA,NA,NA,"Rhynchopsyllus Haller, 1880","Hectopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhynchopsyllus",NA,NA,NA,NA,NA,"Haller, 1880",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN166",NA,NA,NA,NA,NA,NA,NA,NA,"Ornithophaga nearctica Holland & Loshbaugh, 1958","Ornithophaga anomala anomala Mikulin, 1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ornithophaga",NA,"nearctica",NA,NA,NA,"Holland & Loshbaugh, 1958",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN161",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris obscurus Holland, 1949","Megabothris clantoni Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris",NA,"obscurus",NA,NA,NA,"Holland, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN162",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia dacenkoi fulleri Holland, 1951","Catallagia dacenkoi Ioff, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia",NA,"dacenkoi","fulleri",NA,NA,"Holland, 1951",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN163",NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla aiyurensis Holland, 1969","Acanthopsylla enderleini (Wagner 1933)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla",NA,"aiyurensis",NA,NA,NA,"Holland, 1969",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN164",NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla spinata Holland, 1969","Pygiopsylla hoplia Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla",NA,"spinata",NA,NA,NA,"Holland, 1969",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN165",NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla incerta Holland, 1971","Acanthopsylla pavida (Rothschild 1916)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla",NA,"incerta",NA,NA,NA,"Holland, 1971",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN167",NA,NA,NA,NA,NA,NA,NA,NA,"Hollandiana Hopkins, 1951","Nearctopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hollandiana",NA,NA,"subgenus",NA,"Hopkins, 1951",NA,NA,NA,"synonym","syn of subgenus Beringiopsylla Ioff, 1950",NA,NA,NA
"BYUSYN168",NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus wui Hsü, 1935","Nycteridopsylla galba Dampf, 1910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus",NA,"wui",NA,NA,NA,"Hsü, 1935",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN173",NA,NA,NA,NA,NA,NA,NA,NA,"Doratopsylla jellisoni Hubbard, 1940","Corrodopsylla curvata obtusata (Wagner 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doratopsylla",NA,"jellisoni",NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN170",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis jewetti Hubbard, 1940","Meringis hubbardi Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis",NA,"jewetti",NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN174",NA,NA,NA,NA,NA,NA,NA,NA,"Epitedia jordani Hubbard, 1940","Epitedia scapani (Wagner 1936)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epitedia",NA,"jordani",NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN169",NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylloides kohlsi Hubbard, 1940","Corypsylla kohlsi Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylloides",NA,"kohlsi",NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN171",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia motei Hubbard, 1940","Catallagia charlottensis (Baker 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia",NA,"motei",NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN175",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis walkeri Hubbard, 1940","Meringis hubbardi Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis",NA,"walkeri",NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN172",NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylloides Hubbard, 1940","Corypsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylloides",NA,NA,NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN176",NA,NA,NA,NA,NA,NA,NA,NA,"Augustsonius Hubbard, 1941","Geusibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Augustsonius",NA,NA,NA,NA,NA,"Hubbard, 1941",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN177",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus exilis kansensis Hubbard, 1943","Pleochaetis exilis (Jordan 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"exilis","kansensis",NA,NA,"Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN179",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis princei Hubbard, 1943","Thrassis fotus (Jordan 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis",NA,"princei",NA,NA,NA,"Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN178",NA,NA,NA,NA,NA,NA,NA,NA,"Foxelloides Hubbard, 1943","Dactylopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foxelloides",NA,NA,NA,NA,NA,"Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN181",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus divisus wallowensis Hubbard, 1947","Megarthroglossus divisus (Baker 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus",NA,"divisus","wallowensis",NA,NA,"Hubbard, 1947",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN180",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus procus oregonensis Hubbard, 1947","Megarthroglossus procus Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus",NA,"procus","oregonensis",NA,NA,"Hubbard, 1947",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN183",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris clantoni johnsoni Hubbard, 1949","Megabothris clantoni Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris",NA,"clantoni","johnsoni",NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN185",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris clantoni princei Hubbard, 1949","Megabothris clantoni Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris",NA,"clantoni","princei",NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN184",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hamifer markworth Hubbard, 1949","Peromyscopsylla hamifer hamifer (Rothschild 1906)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla",NA,"hamifer","markworth",NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN182",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus wagneri kylei Hubbard, 1949","Aetheca  wagneri (Baker 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"wagneri","kylei",NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN186",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus eumolpi canadensis Hubbard, 1950","Eumolpianus eumolpi (Rothschild 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"eumolpi","canadensis",NA,NA,"Hubbard, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN187",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus eumolpi charlestonensis Hubbard, 1950","Eumolpianus cyrturus (Jordan 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"eumolpi","charlestonensis",NA,NA,"Hubbard, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN190",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus ciliatus fasteni Hubbard, 1954","Amonopsyllus ciliatus Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"ciliatus","fasteni",NA,NA,"Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN189",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis cochisei Hubbard, 1954","Meringis arachis (Jordan 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meringis",NA,"cochisei",NA,NA,NA,"Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN188",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis fousti Hubbard, 1954","Thrassis spenceri Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis",NA,"fousti",NA,NA,NA,"Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN191",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus vison reeheri Hubbard, 1954","Monopsyllus vison Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"vison","reeheri",NA,NA,"Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN192",NA,NA,NA,NA,NA,NA,NA,NA,"Chiropteropsylla brockmani johnsoni Hubbard, 1956","Chiropteropsylla brockman Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chiropteropsylla",NA,"brockmani","johnsoni",NA,NA,"Hubbard, 1956",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN193",NA,NA,NA,NA,NA,NA,NA,NA,"Malaraeus jordani I. Fox, 1939","Amaradix euphorbi (Rothschild 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malaraeus",NA,"jordani",NA,NA,NA,"I. Fox, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN194",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla spinifrons I. Fox, 1939","Peromyscopsylla hesperomys hesperomys (Baker 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla",NA,"spinifrons",NA,NA,NA,"I. Fox, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN195",NA,NA,NA,NA,NA,NA,NA,NA,"Opisocrostis ornatus I. Fox, 1940","Oropsylla tuberculata (Baker 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opisocrostis",NA,"ornatus",NA,NA,NA,"I. Fox, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN198",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus quebecensis I. Fox, 1940","Ceratophyllus garei Rothschild, 1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"quebecensis",NA,NA,NA,"I. Fox, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN196",NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys spatiosis I. Fox, 1940","Opisodasys robustus (Jordan 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys",NA,"spatiosis",NA,NA,NA,"I. Fox, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN197",NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylloides spinata I. Fox, 1940","Corypsylla kohlsi Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corypsylloides",NA,"spinata",NA,NA,NA,"I. Fox, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN199",NA,NA,NA,NA,NA,NA,NA,NA,"Eptescopsylla I. Fox, 1940","Nycteridopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eptescopsylla",NA,NA,NA,NA,NA,"I. Fox, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN200",NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys jellisoni I. Fox, 1941","Tarsopsylla octodecimdentata (Kolenati 1863)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys",NA,"jellisoni",NA,NA,NA,"I. Fox, 1941",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN201",NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys jellisoni I. Fox, 1941","Opisodasys vesperalis (Jordan 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys",NA,"jellisoni",NA,NA,NA,"I. Fox, 1941",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN202",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex reptans Illiger, 1805","Tunga penetrans Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"reptans",NA,NA,NA,"Illiger, 1805",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN218",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla setosa hajastanica Ioff & Argyropulo, 1934","Neopsylla setosa spinea Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla",NA,"setosa","hajastanica",NA,NA,"Ioff & Argyropulo, 1934",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN220",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus advenarius bifallax Ioff & Scalon, 1950","Megabothris advenarius advenarius (Wagner 1930)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"advenarius","bifallax",NA,NA,"Ioff & Scalon, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN219",NA,NA,NA,NA,NA,NA,NA,NA,"Hystroceras Ioff & Scalon, 1950","Hystrichopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystroceras",NA,NA,"subgenus",NA,"Ioff & Scalon, 1950",NA,NA,NA,NA,"unrecognized subgenus",NA,NA,NA
"BYUSYN221",NA,NA,NA,NA,NA,NA,NA,NA,"Coptopsylla lamellifer fallax Ioff & Tiflov, 1934","Coptopsylla lamellifer ardua Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coptopsylla",NA,"lamellifer","fallax",NA,NA,"Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN222",NA,NA,NA,NA,NA,NA,NA,NA,"Coptopsylla lamellifer immanubriata Ioff & Tiflov, 1934","Coptopsylla lamellifer rostrata Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coptopsylla",NA,"lamellifer","immanubriata",NA,NA,"Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN223",NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia solitaria Ioff & Tiflov, 1934","Stenoponia conspecta Wagner, 1926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,"solitaria",NA,NA,NA,"Ioff & Tiflov, 1934",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN224",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus saratovi Ioff & Tiflov, 1938","Ctenophthalmus golovi golovi Ioff & Tiflov, 1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"saratovi",NA,NA,NA,"Ioff & Tiflov, 1938",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN226",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla anceps coangusta Ioff & Tiflov, 1939","Amphipsylla anceps Wagner, 1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"anceps","coangusta",NA,NA,"Ioff & Tiflov, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN227",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla dumalis dilatata Ioff & Tiflov, 1939","Amphipsylla dumalis Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"dumalis","dilatata",NA,NA,"Ioff & Tiflov, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN225",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla kuznetzovi deminuta Ioff & Tiflov, 1939","Amphipsylla kuznetzovi kuznetzovi Wagner, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"kuznetzovi","deminuta",NA,NA,"Ioff & Tiflov, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN204",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus baikalensis Ioff, 1928","Megabothris rectangulatus (Wahlgren 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"baikalensis",NA,NA,NA,"Ioff, 1928",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN205",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus dahuricus Ioff, 1928","Ctenophthalmus pisticus pisticus Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"dahuricus",NA,NA,NA,"Ioff, 1928",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN206",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex iritans fulvus Ioff, 1929","Pulex irritans Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"iritans","fulvus",NA,NA,"Ioff, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN207",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla ukrainica Ioff, 1940","Rhadinopsylla ucrainica Wagner & Argyropulo, 1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla",NA,"ukrainica",NA,NA,NA,"Ioff, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN208",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus avicitelli Ioff, 1946","Ceratophyllus sinicus Jordan, 1932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"avicitelli",NA,NA,NA,"Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,NA
